Date,ISIN,Symbol,Price,Source
2025-05-03,INE369I01014,IL&FSENGG.NS,42.59999847412109,yfinance
2025-05-03,INE975G01012,IL&FSTRANS.NS,3.180000066757202,yfinance
2025-05-03,INE172N01012,IMAGICAA.NS,63.72999954223633,yfinance
2025-05-03,INE919H01018,IMFA.NS,575.8499755859375,yfinance
2025-05-03,INE547E01014,IMPAL.NS,990.0,yfinance
2025-05-03,INE841B01017,INDBANK.NS,32.66999816894531,yfinance
2025-05-03,INE053A01029,INDHOTEL.NS,801.4000244140625,yfinance
2025-05-03,INE383A01012,INDIACEM.NS,308.70001220703125,yfinance
2025-05-03,INE560A01015,INDIAGLYCO.NS,1369.9000244140625,yfinance
2025-05-03,INE933S01016,INDIAMART.NS,2263.10009765625,yfinance
2025-05-03,INE562A01011,INDIANB.NS,554.75,yfinance
2025-05-03,INE061A01014,INDIANCARD.NS,307.04998779296875,yfinance
2025-05-03,INE323C01030,INDIANHUME.NS,392.5499877929688,yfinance
2025-05-03,INE646L01027,INDIGO.NS,5321.5,yfinance
2025-05-03,INE065B01013,INDLMETER.NS,23.68865966796875,yfinance
2025-05-03,INE092B01025,INDNIPPON.NS,597.4500122070312,yfinance
2025-05-03,INE873D01024,INDOCO.NS,229.0,yfinance
2025-05-03,INE156A01020,INDORAMA.NS,34.880001068115234,yfinance
2025-05-03,INE866K01015,INDOSOLAR.NS,330.0,yfinance
2025-05-03,INE896L01010,INDOSTAR.NS,299.54998779296875,yfinance
2025-05-03,INE332H01014,INDOTECH.NS,2322.39990234375,yfinance
2025-05-03,INE337M01013,INDOTHAI.NS,1968.9000244140625,yfinance
2025-05-03,INE227G01018,INDOWIND.NS,18.46999931335449,yfinance
2025-05-03,INE681B01017,INDRAMEDCO.NS,395.9500122070313,yfinance
2025-05-03,INE915B01019,INDSWFTLAB.NS,72.33999633789062,yfinance
2025-05-03,INE788B01028,INDSWFTLTD.NS,13.100000381469728,yfinance
2025-05-03,INE611L01021,INDTERRAIN.NS,33.849998474121094,yfinance
2025-05-03,INE095A01012,INDUSINDBK.NS,856.4500122070312,yfinance
2025-05-03,INE121J01017,INDUSTOWER.NS,380.6000061035156,yfinance
2025-05-03,INE189B01011,INEOSSTYRO.NS,,yfinance
2025-05-03,INE483S01020,INFIBEAM.NS,17.1299991607666,yfinance
2025-05-03,INE344S01016,INFOBEAN.NS,307.0,yfinance
2025-05-03,INE669A01022,INFOMEDIA.NS,6.320000171661377,yfinance
2025-05-03,INE009A01021,INFY.NS,1506.9000244140625,yfinance
2025-05-03,INE177A01018,INGERRAND.NS,3728.89990234375,yfinance
2025-05-03,INE312H01016,INOXLEISUR.NS,,yfinance
2025-05-03,INE066P01011,INOXWIND.NS,165.6199951171875,yfinance
2025-05-03,INE070I01018,INSECTICID.NS,684.25,yfinance
2025-05-03,INE020G01017,INSPIRISYS.NS,76.69000244140625,yfinance
2025-05-03,INE418N01027,INTEGRA.NS,,yfinance
2025-05-03,INE306R01017,INTELLECT.NS,789.9000244140625,yfinance
2025-05-03,INE781A01025,INTENTECH.NS,91.0199966430664,yfinance
2025-05-03,INE878H01016,INVENTURE.NS,1.4900000095367432,yfinance
2025-05-03,INE565A01014,IOB.NS,37.86000061035156,yfinance
2025-05-03,INE242A01010,IOC.NS,142.97999572753906,yfinance
2025-05-03,INE485C01011,IOLCP.NS,64.11000061035156,yfinance
2025-05-03,INE571A01020,IPCALAB.NS,1379.4000244140625,yfinance
2025-05-03,INE821I01014,IRB.NS,45.52999877929688,yfinance
2025-05-03,INE962Y01021,IRCON.NS,153.3300018310547,yfinance
2025-05-03,INE335Y01012,IRCTC.NS,747.4500122070312,yfinance
2025-05-03,INE763G01038,ISEC.NS,,yfinance
2025-05-03,INE566K01011,ISFT.NS,100.63999938964844,yfinance
2025-05-03,INE732F01019,ISMTLTD.NS,,yfinance
2025-05-03,INE154A01025,ITC.NS,429.5,yfinance
2025-05-03,INE353K01014,ITDC.NS,553.25,yfinance
2025-05-03,INE686A01026,ITDCEM.NS,483.3500061035156,yfinance
2025-05-03,INE248A01017,ITI.NS,256.45001220703125,yfinance
2025-05-03,INE050B01023,IVC.NS,9.630000114440918,yfinance
2025-05-03,INE043C01018,IVP.NS,171.66000366210938,yfinance
2025-05-03,INE848A01014,IZMO.NS,284.6499938964844,yfinance
2025-05-03,INE168A01041,J&KBANK.NS,93.88999938964844,yfinance
2025-05-03,INE199G01027,JAGRAN.NS,71.9000015258789,yfinance
2025-05-03,INE048B01027,JAGSNPHARM.NS,236.1499938964844,yfinance
2025-05-03,INE091G01018,JAIBALAJI.NS,117.56999969482422,yfinance
2025-05-03,INE070D01027,JAICORPLTD.NS,87.04000091552734,yfinance
2025-05-03,INE343D01010,JAIHINDPRO.NS,,yfinance
2025-05-03,INE486B01011,JAINSTUDIO.NS,2.400000095367432,yfinance
2025-05-03,INE039C01032,JAMNAAUTO.NS,80.16000366210938,yfinance
2025-05-03,INE039O01011,JASH.NS,575.7999877929688,yfinance
2025-05-03,INE785A01026,JAYAGROGN.NS,234.0,yfinance
2025-05-03,INE571B01028,JAYBARMARU.NS,61.91999816894531,yfinance
2025-05-03,INE854B01010,JAYNECOIND.NS,41.0099983215332,yfinance
2025-05-03,INE364A01020,JAYSREETEA.NS,94.01000213623048,yfinance
2025-05-03,INE572A01028,JBCHEPHARM.NS,1576.300048828125,yfinance
2025-05-03,INE187A01017,JBFIND.NS,4.300000190734863,yfinance
2025-05-03,INE927D01028,JBMA.NS,643.9500122070312,yfinance
2025-05-03,INE782A01015,JCHAC.NS,1763.699951171875,yfinance
2025-05-03,INE802G01018,JETAIRWAYS.NS,34.15999984741211,yfinance
2025-05-03,INE544H01014,JHS.NS,13.43000030517578,yfinance
2025-05-03,INE796G01012,JINDALPHOT.NS,862.5499877929688,yfinance
2025-05-03,INE197D01010,JINDALPOLY.NS,646.5499877929688,yfinance
2025-05-03,INE324A01024,JINDALSAW.NS,250.0,yfinance
2025-05-03,INE749A01030,JINDALSTEL.NS,899.5499877929688,yfinance
2025-05-03,INE742C01031,JINDRILL.NS,647.7000122070312,yfinance
2025-05-03,INE247D01039,JINDWORLD.NS,65.66999816894531,yfinance
2025-05-03,IN9175A01010,JISLDVREQS.NS,28.770000457763672,yfinance
2025-05-03,INE175A01038,JISLJALEQS.NS,50.720001220703125,yfinance
2025-05-03,INE863T01013,JITFINFRA.NS,404.0,yfinance
2025-05-03,INE023S01016,JIYAECO.NS,,yfinance
2025-05-03,INE823G01014,JKCEMENT.NS,5161.0,yfinance
2025-05-03,INE576I01022,JKIL.NS,634.7999877929688,yfinance
2025-05-03,INE786A01032,JKLAKSHMI.NS,765.9000244140625,yfinance
2025-05-03,INE789E01012,JKPAPER.NS,308.70001220703125,yfinance
2025-05-03,INE573A01042,JKTYRE.NS,311.5,yfinance
2025-05-03,INE412C01023,JMA.NS,99.95999908447266,yfinance
2025-05-03,INE890A01024,JMCPROJECT.NS,,yfinance
2025-05-03,INE780C01023,JMFINANCIL.NS,99.48999786376952,yfinance
2025-05-03,INE988E01036,JMTAUTOLTD.NS,,yfinance
2025-05-03,INE839G01010,JOCIL.NS,149.75999450683594,yfinance
2025-05-03,INE455F01025,JPASSOCIAT.NS,3.3299999237060547,yfinance
2025-05-03,INE099J01015,JPINFRATEC.NS,,yfinance
2025-05-03,INE147P01019,JPOLYINVST.NS,870.0499877929688,yfinance
2025-05-03,INE351F01018,JPPOWER.NS,14.18000030517578,yfinance
2025-05-03,INE220G01021,JSL.NS,583.0999755859375,yfinance
2025-05-03,INE455T01018,JSLHISAR.NS,,yfinance
2025-05-03,INE121E01018,JSWENERGY.NS,469.2999877929688,yfinance
2025-05-03,INE824G01012,JSWHL.NS,23720.0,yfinance
2025-05-03,INE743C01021,JSWISPL.NS,,yfinance
2025-05-03,INE019A01038,JSWSTEEL.NS,967.5,yfinance
2025-05-03,INE643A01035,JTEKTINDIA.NS,142.0,yfinance
2025-05-03,INE700A01033,JUBILANT.NS,,yfinance
2025-05-03,INE797F01012,JUBLFOOD.NS,701.0,yfinance
2025-05-03,INE645L01011,JUBLINDS.NS,,yfinance
2025-05-03,INE974C01022,JUMPNET.NS,,yfinance
2025-05-03,INE599M01018,JUSTDIAL.NS,940.0,yfinance
2025-05-03,INE668F01031,JYOTHYLAB.NS,370.2999877929688,yfinance
2025-05-03,INE197A01024,JYOTISTRUC.NS,17.809999465942383,yfinance
2025-05-03,INE900B01029,KABRAEXTRU.NS,261.04998779296875,yfinance
2025-05-03,INE217B01036,KAJARIACER.NS,799.4500122070312,yfinance
2025-05-03,INE437B01014,KAKATCEM.NS,146.6999969482422,yfinance
2025-05-03,INE220B01022,KALPATPOWR.NS,,yfinance
2025-05-03,INE610E01010,KALYANI.NS,,yfinance
2025-05-03,INE314G01014,KALYANIFRG.NS,654.1500244140625,yfinance
2025-05-03,INE967C01018,KAMATHOTEL.NS,233.5,yfinance
2025-05-03,INE390H01012,KAMDHENU.NS,26.84000015258789,yfinance
2025-05-03,INE879E01037,KANANIIND.NS,2.190000057220459,yfinance
2025-05-03,INE138C01024,KANORICHEM.NS,87.27999877929688,yfinance
2025-05-03,INE694E01014,KANPRPLA.NS,114.45999908447266,yfinance
2025-05-03,INE531A01024,KANSAINER.NS,254.3999938964844,yfinance
2025-05-03,INE542Z01010,KAPSTON.NS,214.50999450683597,yfinance
2025-05-03,INE278R01026,KARDA.NS,,yfinance
2025-05-03,INE725L01011,KARMAENG.NS,52.9900016784668,yfinance
2025-05-03,INE036D01028,KARURVYSYA.NS,215.8500061035156,yfinance
2025-05-03,INE234I01010,KAUSHALYA.NS,897.4000244140625,yfinance
2025-05-03,INE587G01015,KAYA.NS,262.0,yfinance
2025-05-03,INE805C01028,KCP.NS,199.3500061035156,yfinance
2025-05-03,INE790B01024,KCPSUGIND.NS,35.2599983215332,yfinance
2025-05-03,INE291D01011,KDDL.NS,2614.0,yfinance
2025-05-03,INE389H01022,KEC.NS,702.9000244140625,yfinance
2025-05-03,INE134B01017,KECL.NS,125.79000091552734,yfinance
2025-05-03,INE586X01012,KEERTI.NS,,yfinance
2025-05-03,INE878B01027,KEI.NS,3037.0,yfinance
2025-05-03,INE164B01022,KELLTONTEC.NS,106.37000274658205,yfinance
2025-05-03,INE717A01029,KENNAMET.NS,,yfinance
2025-05-03,INE202H01019,KERNEX.NS,737.9000244140625,yfinance
2025-05-03,INE087A01019,KESORAMIND.NS,3.9800000190734863,yfinance
2025-05-03,INE681C01015,KEYFINSERV.NS,340.1499938964844,yfinance
2025-05-03,INE299C01024,KGL.NS,0.2000000029802322,yfinance
2025-05-03,INE834I01025,KHADIM.NS,287.95001220703125,yfinance
2025-05-03,INE745B01028,KHAICHEM.NS,53.209999084472656,yfinance
2025-05-03,INE060B01014,KHANDSE.NS,22.5,yfinance
2025-05-03,INE029L01018,KICL.NS,4391.0,yfinance
2025-05-03,INE729D01010,KILITCH.NS,396.0,yfinance
2025-05-03,INE473D01015,KINGFA.NS,3165.199951171875,yfinance
2025-05-03,INE880L01014,KIOCL.NS,247.8500061035156,yfinance
2025-05-03,INE415I01015,KIRIINDUS.NS,603.0,yfinance
2025-05-03,INE884B01025,KIRLFER.NS,,yfinance
2025-05-03,INE732A01036,KIRLOSBROS.NS,1736.699951171875,yfinance
2025-05-03,INE146L01010,KIRLOSENG.NS,739.2000122070312,yfinance
2025-05-03,INE250A01039,KIRLOSIND.NS,3096.800048828125,yfinance
2025-05-03,INE602G01020,KITEX.NS,242.0,yfinance
2025-05-03,INE401H01017,KKCL.NS,438.0,yfinance
2025-05-03,INE157H01023,KMSUGAR.NS,27.149999618530277,yfinance
2025-05-03,INE634I01029,KNRCON.NS,217.94000244140625,yfinance
2025-05-03,INE760A01029,KOKUYOCMLN.NS,103.98999786376952,yfinance
2025-05-03,INE094I01018,KOLTEPATIL.NS,335.79998779296875,yfinance
2025-05-03,INE082A01010,KOPRAN.NS,190.50999450683597,yfinance
2025-05-03,INE237A01028,KOTAKBANK.NS,2181.699951171875,yfinance
2025-05-03,INE419A01022,KOTARISUG.NS,36.31999969482422,yfinance
2025-05-03,INE720A01015,KOTHARIPET.NS,162.08999633789062,yfinance
2025-05-03,INE823A01017,KOTHARIPRO.NS,68.54000091552734,yfinance
2025-05-03,INE04I401011,KPITTECH.NS,1236.5,yfinance
2025-05-03,INE930H01023,KPRMILL.NS,1027.800048828125,yfinance
2025-05-03,INE001B01026,KRBL.NS,304.3500061035156,yfinance
2025-05-03,INE268B01013,KREBSBIO.NS,75.12000274658203,yfinance
2025-05-03,INE524L01026,KRIDHANINF.NS,3.950000047683716,yfinance
2025-05-03,INE506W01012,KRISHANA.NS,296.0,yfinance
2025-05-03,INE999A01015,KSB.NS,716.25,yfinance
2025-05-03,INE455I01029,KSCL.NS,1411.9000244140625,yfinance
2025-05-03,INE143H01015,KSK.NS,0.550000011920929,yfinance
2025-05-03,INE907A01026,KSL.NS,696.0499877929688,yfinance
2025-05-03,INE614B01018,KTKBANK.NS,195.38999938964844,yfinance
2025-05-03,INE529I01021,KUANTUM.NS,103.98999786376952,yfinance
2025-05-03,INE775B01025,KWALITY.NS,,yfinance
2025-05-03,INE498L01015,L&TFH.NS,,yfinance
2025-05-03,INE651C01018,LAKPRE.NS,4.869999885559082,yfinance
2025-05-03,INE600L01024,LALPATHLAB.NS,2784.5,yfinance
2025-05-03,INE112F01022,LAMBODHARA.NS,132.74000549316406,yfinance
2025-05-03,INE059D01020,LAOPALA.NS,227.0,yfinance
2025-05-03,INE670X01014,LASA.NS,17.049999237060547,yfinance
2025-05-03,INE947Q01028,LAURUSLABS.NS,619.2999877929688,yfinance
2025-05-03,INE269B01029,LAXMIMACH.NS,,yfinance
2025-05-03,INE970X01018,LEMONTREE.NS,137.8300018310547,yfinance
2025-05-03,INE850E01012,LFIC.NS,198.08999633789065,yfinance
2025-05-03,INE337A01034,LGBBROSLTD.NS,1202.0999755859375,yfinance
2025-05-03,INE201J01017,LGBFORGE.NS,,yfinance
2025-05-03,INE908V01012,LIBAS.NS,12.75,yfinance
2025-05-03,INE557B01019,LIBERTSHOE.NS,386.75,yfinance
2025-05-03,INE115A01026,LICHSGFIN.NS,601.4000244140625,yfinance
2025-05-03,INE060901019,LIKHITHA.NS,257.75,yfinance
2025-05-03,INE405C01035,LINCOLN.NS,571.2999877929688,yfinance
2025-05-03,INE802B01019,LINCPEN.NS,,yfinance
2025-05-03,INE473A01011,LINDEINDIA.NS,6297.0,yfinance
2025-05-03,INE397H01017,LOKESHMACH.NS,166.00999450683594,yfinance
2025-05-03,INE947I01017,LOTUSEYE.NS,81.19999694824219,yfinance
2025-05-03,INE597L01014,LOVABLE.NS,88.6500015258789,yfinance
2025-05-03,INE197J01017,LPDC.NS,8.100000381469727,yfinance
2025-05-03,INE093R01011,LSIL.NS,,yfinance
2025-05-03,INE018A01030,LT.NS,3334.89990234375,yfinance
2025-05-03,INE214T01019,LTI.NS,,yfinance
2025-05-03,INE010V01017,LTTS.NS,4194.10009765625,yfinance
2025-05-03,INE162B01018,LUMAXIND.NS,2361.300048828125,yfinance
2025-05-03,INE872H01027,LUMAXTECH.NS,513.4500122070312,yfinance
2025-05-03,INE326A01037,LUPIN.NS,2059.0,yfinance
2025-05-03,INE150G01020,LUXIND.NS,1359.699951171875,yfinance
2025-05-03,INE933A01014,LYKALABS.NS,112.95999908447266,yfinance
2025-05-03,INE142K01011,LYPSAGEMS.NS,6.239999771118164,yfinance
2025-05-03,INE101A01026,M&M.NS,2917.199951171875,yfinance
2025-05-03,INE774D01024,M&MFIN.NS,261.1499938964844,yfinance
2025-05-03,INE215I01019,MAANALU.NS,84.3499984741211,yfinance
2025-05-03,INE155Z01011,MACPOWER.NS,855.0,yfinance
2025-05-03,INE925C01016,MADHAV.NS,43.4900016784668,yfinance
2025-05-03,INE378D01032,MADHUCON.NS,6.829999923706055,yfinance
2025-05-03,INE414A01015,MADRASFERT.NS,82.62000274658203,yfinance
2025-05-03,INE347W01011,MAGADSUGAR.NS,651.0,yfinance
2025-05-03,INE511C01022,MAGMA.NS,,yfinance
2025-05-03,INE387I01016,MAGNUM.NS,27.489999771118164,yfinance
2025-05-03,INE457A01014,MAHABANK.NS,50.52000045776367,yfinance
2025-05-03,INE843B01013,MAHAPEXLTD.NS,115.0,yfinance
2025-05-03,INE451L01014,MAHASTEEL.NS,257.8500061035156,yfinance
2025-05-03,INE215D01010,MAHEPC.NS,142.5,yfinance
2025-05-03,INE263W01010,MAHESHWARI.NS,57.45000076293945,yfinance
2025-05-03,INE536H01010,MAHINDCIE.NS,,yfinance
2025-05-03,INE813A01018,MAHLIFE.NS,350.1000061035156,yfinance
2025-05-03,INE766P01016,MAHLOG.NS,295.70001220703125,yfinance
2025-05-03,INE288A01013,MAHSCOOTER.NS,11414.0,yfinance
2025-05-03,INE271B01025,MAHSEAMLES.NS,647.5999755859375,yfinance
2025-05-03,INE683C01011,MAITHANALL.NS,922.9500122070312,yfinance
2025-05-03,INE898S01029,MAJESCO.NS,,yfinance
2025-05-03,INE383H01017,MALUPAPER.NS,40.43999862670898,yfinance
2025-05-03,INE859Q01017,MANAKALUCO.NS,27.690000534057617,yfinance
2025-05-03,INE830Q01018,MANAKCOAT.NS,89.3499984741211,yfinance
2025-05-03,INE015D01022,MANAKSIA.NS,65.06999969482422,yfinance
2025-05-03,INE824Q01011,MANAKSTEEL.NS,64.51000213623047,yfinance
2025-05-03,INE201A01024,MANALIPETC.NS,53.33000183105469,yfinance
2025-05-03,INE522D01027,MANAPPURAM.NS,230.80999755859372,yfinance
2025-05-03,INE584F01014,MANGALAM.NS,76.88999938964844,yfinance
2025-05-03,INE558B01017,MANGCHEFER.NS,228.9900054931641,yfinance
2025-05-03,INE347A01017,MANGLMCEM.NS,770.7000122070312,yfinance
2025-05-03,INE805B01012,MANGTIMBER.NS,,yfinance
2025-05-03,INE993A01026,MANINDS.NS,268.1000061035156,yfinance
2025-05-03,INE949H01023,MANINFRA.NS,153.25,yfinance
2025-05-03,INE867A01022,MANUGRAPH.NS,16.950000762939453,yfinance
2025-05-03,INE882A01013,MARALOVER.NS,68.58999633789062,yfinance
2025-05-03,INE182D01020,MARATHON.NS,497.2000122070313,yfinance
2025-05-03,INE196A01026,MARICO.NS,698.7999877929688,yfinance
2025-05-03,INE01JE01010,MARINE.NS,190.1000061035156,yfinance
2025-05-03,INE750C01026,MARKSANS.NS,223.58999633789065,yfinance
2025-05-03,INE585B01010,MARUTI.NS,12405.0,yfinance
2025-05-03,INE348L01012,MASFIN.NS,261.1499938964844,yfinance
2025-05-03,INE885F01015,MASKINVEST.NS,170.0,yfinance
2025-05-03,INE759A01021,MASTEK.NS,2073.300048828125,yfinance
2025-05-03,INE866R01028,MATRIMONY.NS,504.3999938964844,yfinance
2025-05-03,INE636A01039,MAWANASUG.NS,89.12999725341797,yfinance
2025-05-03,INE027H01010,MAXHEALTH.NS,1087.0,yfinance
2025-05-03,INE0CG601016,MAXIND.NS,192.6000061035156,yfinance
2025-05-03,INE154U01015,MAXVIL.NS,,yfinance
2025-05-03,INE040D01038,MAYURUNIQ.NS,453.5,yfinance
2025-05-03,INE885E01034,MAZDA.NS,234.3300018310547,yfinance
2025-05-03,INE249Z01012,MAZDOCK.NS,3006.800048828125,yfinance
2025-05-03,INE900L01010,MBAPL.NS,259.6499938964844,yfinance
2025-05-03,INE748A01016,MBECL.NS,65.4000015258789,yfinance
2025-05-03,INE912H01013,MBLINFRA.NS,41.47999954223633,yfinance
2025-05-03,INE836H01014,MCDHOLDING.NS,68.75,yfinance
2025-05-03,INE854D01024,MCDOWELL-N.NS,,yfinance
2025-05-03,INE813V01022,MCL.NS,54.29999923706055,yfinance
2025-05-03,INE942G01012,MCLEODRUSS.NS,32.540000915527344,yfinance
2025-05-03,INE745G01035,MCX.NS,6283.0,yfinance
2025-05-03,INE933B01012,MEGASOFT.NS,67.3499984741211,yfinance
2025-05-03,INE974H01013,MEGH.NS,,yfinance
2025-05-03,INE817A01019,MELSTAR.NS,4.25,yfinance
2025-05-03,INE071D01033,MENONBE.NS,101.0,yfinance
2025-05-03,INE776I01010,MEP.NS,1.4600000381469729,yfinance
2025-05-03,INE934B01028,MERCATOR.NS,0.8500000238418579,yfinance
2025-05-03,INE425A01011,METALFORGE.NS,,yfinance
2025-05-03,INE592I01029,METKORE.NS,0.6499999761581421,yfinance
2025-05-03,INE112L01020,METROPOLIS.NS,1698.4000244140625,yfinance
2025-05-03,INE180A01020,MFSL.NS,1300.800048828125,yfinance
2025-05-03,INE0APB01016,MGEL.NS,12.989999771118164,yfinance
2025-05-03,INE002S01010,MGL.NS,1355.5,yfinance
2025-05-03,INE998I01010,MHRIL.NS,318.1499938964844,yfinance
2025-05-03,INE287C01029,MIC.NS,,yfinance
2025-05-03,INE099Z01011,MIDHANI.NS,309.20001220703125,yfinance
2025-05-03,INE842C01021,MINDACORP.NS,489.7000122070313,yfinance
2025-05-03,INE405E01023,MINDAIND.NS,,yfinance
2025-05-03,INE110B01017,MINDTECK.NS,211.3999938964844,yfinance
2025-05-03,INE018I01017,MINDTREE.NS,,yfinance
2025-05-03,INE831A01028,MIRCELECTR.NS,13.960000038146973,yfinance
2025-05-03,INE771A01026,MIRZAINT.NS,29.200000762939453,yfinance
2025-05-03,INE997Y01019,MITTAL.NS,1.7200000286102295,yfinance
2025-05-03,INE227C01017,MMFL.NS,343.20001220703125,yfinance
2025-05-03,INE511Y01018,MMP.NS,241.6000061035156,yfinance
2025-05-03,INE123F01029,MMTC.NS,55.459999084472656,yfinance
2025-05-03,INE832A01018,MODIRUBBER.NS,130.99000549316406,yfinance
2025-05-03,INE954E01012,MOHITIND.NS,28.0,yfinance
2025-05-03,INE313D01013,MOHOTAIND.NS,,yfinance
2025-05-03,INE490G01020,MOIL.NS,336.5,yfinance
2025-05-03,INE835B01035,MOLDTECH.NS,141.17999267578125,yfinance
2025-05-03,INE893J01029,MOLDTKPAC.NS,510.6000061035156,yfinance
2025-05-03,INE950M01013,MONTECARLO.NS,566.7000122070312,yfinance
2025-05-03,INE161G01027,MORARJEE.NS,7.199999809265137,yfinance
2025-05-03,INE083A01026,MOREPENLAB.NS,59.20000076293945,yfinance
2025-05-03,INE775A01035,MOTHERSUMI.NS,,yfinance
2025-05-03,INE338I01027,MOTILALOFS.NS,636.0,yfinance
2025-05-03,INE861B01023,MOTOGENFIN.NS,26.950000762939453,yfinance
2025-05-03,INE356A01018,MPHASIS.NS,2457.800048828125,yfinance
2025-05-03,INE943D01017,MPSLTD.NS,2246.5,yfinance
2025-05-03,INE883A01011,MRF.NS,134995.0,yfinance
2025-05-03,INE398B01018,MRO-TEK.NS,59.650001525878906,yfinance
2025-05-03,INE103A01014,MRPL.NS,134.1699981689453,yfinance
2025-05-03,INE752G01015,MSPL.NS,26.700000762939453,yfinance
2025-05-03,INE255X01014,MSTCLTD.NS,513.7999877929688,yfinance
2025-05-03,INE472M01018,MTEDUCARE.NS,2.2799999713897705,yfinance
2025-05-03,INE153A01019,MTNL.NS,41.2400016784668,yfinance
2025-05-03,INE022B01014,MUKANDENGG.NS,,yfinance
2025-05-03,INE304A01026,MUKANDLTD.NS,98.97000122070312,yfinance
2025-05-03,INE374B01019,MUKTAARTS.NS,73.9800033569336,yfinance
2025-05-03,INE672B01032,MUNJALAU.NS,72.12999725341797,yfinance
2025-05-03,INE577A01027,MUNJALSHOW.NS,115.05999755859376,yfinance
2025-05-03,INE692B01014,MURUDCERA.NS,33.83000183105469,yfinance
2025-05-03,INE296G01013,MUTHOOTCAP.NS,269.79998779296875,yfinance
2025-05-03,INE414G01012,MUTHOOTFIN.NS,2169.39990234375,yfinance
2025-05-03,INE295D01020,NACLIND.NS,193.0,yfinance
2025-05-03,INE454M01024,NAGAFERT.NS,4.400000095367432,yfinance
2025-05-03,INE245I01016,NAGREEKCAP.NS,28.690000534057617,yfinance
2025-05-03,INE123B01028,NAGREEKEXP.NS,25.86000061035156,yfinance
2025-05-03,INE049I01012,NAHARCAP.NS,252.3500061035156,yfinance
2025-05-03,INE289A01011,NAHARINDUS.NS,97.04000091552734,yfinance
2025-05-03,INE308A01027,NAHARPOLY.NS,206.00999450683597,yfinance
2025-05-03,INE290A01027,NAHARSPING.NS,216.5,yfinance
2025-05-03,INE298J01013,NAM-INDIA.NS,630.25,yfinance
2025-05-03,INE987B01026,NATCOPHARM.NS,843.2999877929688,yfinance
2025-05-03,INE448G01010,NATHBIOGEN.NS,158.57000732421875,yfinance
2025-05-03,INE139A01034,NATIONALUM.NS,159.10000610351562,yfinance
2025-05-03,INE088B01015,NATNLSTEEL.NS,,yfinance
2025-05-03,INE663F01024,NAUKRI.NS,7126.0,yfinance
2025-05-03,INE048G01026,NAVINFLUOR.NS,4512.39990234375,yfinance
2025-05-03,INE278M01019,NAVKARCORP.NS,100.6999969482422,yfinance
2025-05-03,INE060A01024,NAVNETEDUL.NS,139.3300018310547,yfinance
2025-05-03,INE095N01031,NBCC.NS,93.58999633789062,yfinance
2025-05-03,INE365I01020,NBIFIN.NS,2399.0,yfinance
2025-05-03,INE725A01022,NBVENTURES.NS,,yfinance
2025-05-03,INE868B01028,NCC.NS,215.8500061035156,yfinance
2025-05-03,INE732C01016,NCLIND.NS,214.94000244140625,yfinance
2025-05-03,INE756C01015,NDGL.NS,3905.0,yfinance
2025-05-03,INE875G01030,NDL.NS,3.630000114440918,yfinance
2025-05-03,INE07OG01012,NDRAUTO.NS,658.2999877929688,yfinance
2025-05-03,INE155G01029,NDTV.NS,118.19000244140624,yfinance
2025-05-03,INE553C01016,NECCLTD.NS,22.670000076293945,yfinance
2025-05-03,INE023H01027,NECLIFE.NS,21.790000915527344,yfinance
2025-05-03,INE189I01024,NELCAST.NS,85.86000061035156,yfinance
2025-05-03,INE045B01015,NELCO.NS,806.0,yfinance
2025-05-03,INE136S01016,NEOGEN.NS,1507.800048828125,yfinance
2025-05-03,INE317F01035,NESCO.NS,926.75,yfinance
2025-05-03,INE239A01016,NESTLEIND.NS,2331.800048828125,yfinance
2025-05-03,INE870H01013,NETWORK18.NS,42.900001525878906,yfinance
2025-05-03,INE794A01010,NEULANDLAB.NS,11908.0,yfinance
2025-05-03,INE619B01017,NEWGEN.NS,1030.050048828125,yfinance
2025-05-03,INE747B01016,NEXTMEDIA.NS,7.559999942779541,yfinance
2025-05-03,INE870D01012,NFL.NS,84.44000244140625,yfinance
2025-05-03,INE410P01011,NH.NS,1759.199951171875,yfinance
2025-05-03,INE848E01016,NHPC.NS,84.88999938964844,yfinance
2025-05-03,INE470Y01017,NIACL.NS,170.80999755859375,yfinance
2025-05-03,INE161A01038,NIITLTD.NS,133.0,yfinance
2025-05-03,INE937C01029,NILAINFRA.NS,9.550000190734863,yfinance
2025-05-03,INE00S901012,NILASPACES.NS,11.5,yfinance
2025-05-03,INE310A01015,NILKAMAL.NS,1604.5999755859375,yfinance
2025-05-03,INE567A01010,NIPPOBATRY.NS,496.0,yfinance
2025-05-03,INE368I01016,NIRAJ.NS,55.790000915527344,yfinance
2025-05-03,INE326T01011,NIRAJISPAT.NS,267.1600036621094,yfinance
2025-05-03,INE858F01012,NITCO.NS,131.5,yfinance
2025-05-03,INE489H01020,NITINFIRE.NS,1.850000023841858,yfinance
2025-05-03,INE229H01012,NITINSPIN.NS,365.0,yfinance
2025-05-03,INE542C01019,NKIND.NS,68.98999786376953,yfinance
2025-05-03,INE589A01014,NLCINDIA.NS,225.02999877929688,yfinance
2025-05-03,INE584A01023,NMDC.NS,65.19999694824219,yfinance
2025-05-03,INE163A01018,NOCIL.NS,174.25999450683594,yfinance
2025-05-03,INE781B01015,NOIDATOLL.NS,3.259999990463257,yfinance
